v2	V(n001)	V(n002)	Id(M1)
Step Information: X=0  (Run: 1/11)
2.537999999999997e-001	2.538000e-001	5.400000e-001	4.751485e-006
2.555999999999997e-001	2.556000e-001	5.400000e-001	4.756759e-006
2.573999999999997e-001	2.574000e-001	5.400000e-001	4.762022e-006
2.591999999999998e-001	2.592000e-001	5.400000e-001	4.767276e-006
2.609999999999998e-001	2.610000e-001	5.400000e-001	4.772520e-006
2.627999999999998e-001	2.628000e-001	5.400000e-001	4.777755e-006
2.645999999999998e-001	2.646000e-001	5.400000e-001	4.782981e-006
2.663999999999999e-001	2.664000e-001	5.400000e-001	4.788198e-006
2.681999999999999e-001	2.682000e-001	5.400000e-001	4.793406e-006
2.699999999999999e-001	2.700000e-001	5.400000e-001	4.798606e-006
2.717999999999999e-001	2.718000e-001	5.400000e-001	4.803798e-006
2.736000000000000e-001	2.736000e-001	5.400000e-001	4.808982e-006
2.754000000000000e-001	2.754000e-001	5.400000e-001	4.814158e-006
2.772000000000000e-001	2.772000e-001	5.400000e-001	4.819326e-006
2.790000000000000e-001	2.790000e-001	5.400000e-001	4.824487e-006
2.808000000000001e-001	2.808000e-001	5.400000e-001	4.829642e-006
2.826000000000001e-001	2.826000e-001	5.400000e-001	4.834788e-006
2.844000000000001e-001	2.844000e-001	5.400000e-001	4.839928e-006
2.862000000000001e-001	2.862000e-001	5.400000e-001	4.845061e-006
2.880000000000001e-001	2.880000e-001	5.400000e-001	4.850187e-006
2.898000000000002e-001	2.898000e-001	5.400000e-001	4.855307e-006
2.916000000000002e-001	2.916000e-001	5.400000e-001	4.860422e-006
2.934000000000002e-001	2.934000e-001	5.400000e-001	4.865529e-006
2.952000000000002e-001	2.952000e-001	5.400000e-001	4.870631e-006
2.970000000000003e-001	2.970000e-001	5.400000e-001	4.875727e-006
2.988000000000003e-001	2.988000e-001	5.400000e-001	4.880817e-006
3.006000000000003e-001	3.006000e-001	5.400000e-001	4.885901e-006
3.024000000000003e-001	3.024000e-001	5.400000e-001	4.890980e-006
3.042000000000004e-001	3.042000e-001	5.400000e-001	4.896054e-006
3.060000000000004e-001	3.060000e-001	5.400000e-001	4.901122e-006
3.078000000000004e-001	3.078000e-001	5.400000e-001	4.906185e-006
3.096000000000004e-001	3.096000e-001	5.400000e-001	4.911243e-006
3.114000000000005e-001	3.114000e-001	5.400000e-001	4.916297e-006
3.132000000000005e-001	3.132000e-001	5.400000e-001	4.921345e-006
3.150000000000005e-001	3.150000e-001	5.400000e-001	4.926389e-006
3.168000000000005e-001	3.168000e-001	5.400000e-001	4.931428e-006
3.186000000000006e-001	3.186000e-001	5.400000e-001	4.936463e-006
3.204000000000006e-001	3.204000e-001	5.400000e-001	4.941493e-006
3.222000000000006e-001	3.222000e-001	5.400000e-001	4.946519e-006
3.240000000000006e-001	3.240000e-001	5.400000e-001	4.951541e-006
3.258000000000006e-001	3.258000e-001	5.400000e-001	4.956559e-006
3.276000000000007e-001	3.276000e-001	5.400000e-001	4.961572e-006
3.294000000000007e-001	3.294000e-001	5.400000e-001	4.966582e-006
3.312000000000007e-001	3.312000e-001	5.400000e-001	4.971588e-006
3.330000000000007e-001	3.330000e-001	5.400000e-001	4.976590e-006
3.348000000000008e-001	3.348000e-001	5.400000e-001	4.981588e-006
3.366000000000008e-001	3.366000e-001	5.400000e-001	4.986583e-006
3.384000000000008e-001	3.384000e-001	5.400000e-001	4.991574e-006
3.402000000000008e-001	3.402000e-001	5.400000e-001	4.996562e-006
3.420000000000009e-001	3.420000e-001	5.400000e-001	5.001546e-006
3.438000000000009e-001	3.438000e-001	5.400000e-001	5.006526e-006
3.456000000000009e-001	3.456000e-001	5.400000e-001	5.011504e-006
3.474000000000009e-001	3.474000e-001	5.400000e-001	5.016478e-006
3.492000000000010e-001	3.492000e-001	5.400000e-001	5.021449e-006
3.510000000000010e-001	3.510000e-001	5.400000e-001	5.026418e-006
3.528000000000010e-001	3.528000e-001	5.400000e-001	5.031382e-006
3.546000000000010e-001	3.546000e-001	5.400000e-001	5.036345e-006
3.564000000000011e-001	3.564000e-001	5.400000e-001	5.041304e-006
3.582000000000011e-001	3.582000e-001	5.400000e-001	5.046260e-006
3.600000000000011e-001	3.600000e-001	5.400000e-001	5.051214e-006
3.618000000000011e-001	3.618000e-001	5.400000e-001	5.056165e-006
3.636000000000011e-001	3.636000e-001	5.400000e-001	5.061113e-006
3.654000000000012e-001	3.654000e-001	5.400000e-001	5.066058e-006
3.672000000000012e-001	3.672000e-001	5.400000e-001	5.071001e-006
3.690000000000012e-001	3.690000e-001	5.400000e-001	5.075942e-006
3.708000000000012e-001	3.708000e-001	5.400000e-001	5.080880e-006
3.726000000000013e-001	3.726000e-001	5.400000e-001	5.085815e-006
3.744000000000013e-001	3.744000e-001	5.400000e-001	5.090748e-006
3.762000000000013e-001	3.762000e-001	5.400000e-001	5.095679e-006
3.780000000000013e-001	3.780000e-001	5.400000e-001	5.100608e-006
3.798000000000014e-001	3.798000e-001	5.400000e-001	5.105534e-006
3.816000000000014e-001	3.816000e-001	5.400000e-001	5.110458e-006
3.834000000000014e-001	3.834000e-001	5.400000e-001	5.115380e-006
3.852000000000014e-001	3.852000e-001	5.400000e-001	5.120300e-006
3.870000000000015e-001	3.870000e-001	5.400000e-001	5.125218e-006
3.888000000000015e-001	3.888000e-001	5.400000e-001	5.130134e-006
3.906000000000015e-001	3.906000e-001	5.400000e-001	5.135048e-006
3.924000000000015e-001	3.924000e-001	5.400000e-001	5.139959e-006
3.942000000000016e-001	3.942000e-001	5.400000e-001	5.144869e-006
3.960000000000016e-001	3.960000e-001	5.400000e-001	5.149777e-006
3.978000000000016e-001	3.978000e-001	5.400000e-001	5.154684e-006
3.996000000000016e-001	3.996000e-001	5.400000e-001	5.159588e-006
4.014000000000016e-001	4.014000e-001	5.400000e-001	5.164491e-006
4.032000000000017e-001	4.032000e-001	5.400000e-001	5.169391e-006
4.050000000000017e-001	4.050000e-001	5.400000e-001	5.174290e-006
4.068000000000017e-001	4.068000e-001	5.400000e-001	5.179188e-006
4.086000000000017e-001	4.086000e-001	5.400000e-001	5.184084e-006
4.104000000000018e-001	4.104000e-001	5.400000e-001	5.188978e-006
4.122000000000018e-001	4.122000e-001	5.400000e-001	5.193871e-006
4.140000000000018e-001	4.140000e-001	5.400000e-001	5.198762e-006
4.158000000000018e-001	4.158000e-001	5.400000e-001	5.203652e-006
4.176000000000019e-001	4.176000e-001	5.400000e-001	5.208540e-006
4.194000000000019e-001	4.194000e-001	5.400000e-001	5.213427e-006
4.212000000000019e-001	4.212000e-001	5.400000e-001	5.218312e-006
4.230000000000019e-001	4.230000e-001	5.400000e-001	5.223196e-006
4.248000000000020e-001	4.248000e-001	5.400000e-001	5.228079e-006
4.266000000000020e-001	4.266000e-001	5.400000e-001	5.232960e-006
4.284000000000020e-001	4.284000e-001	5.400000e-001	5.237840e-006
4.302000000000020e-001	4.302000e-001	5.400000e-001	5.242719e-006
4.320000000000021e-001	4.320000e-001	5.400000e-001	5.247596e-006
4.338000000000021e-001	4.338000e-001	5.400000e-001	5.252472e-006
4.356000000000021e-001	4.356000e-001	5.400000e-001	5.257347e-006
4.374000000000021e-001	4.374000e-001	5.400000e-001	5.262221e-006
4.392000000000021e-001	4.392000e-001	5.400000e-001	5.267093e-006
4.410000000000022e-001	4.410000e-001	5.400000e-001	5.271965e-006
4.428000000000022e-001	4.428000e-001	5.400000e-001	5.276836e-006
4.446000000000022e-001	4.446000e-001	5.400000e-001	5.281704e-006
4.464000000000022e-001	4.464000e-001	5.400000e-001	5.286573e-006
4.482000000000023e-001	4.482000e-001	5.400000e-001	5.291440e-006
4.500000000000023e-001	4.500000e-001	5.400000e-001	5.296306e-006
4.518000000000023e-001	4.518000e-001	5.400000e-001	5.301171e-006
4.536000000000023e-001	4.536000e-001	5.400000e-001	5.306035e-006
4.554000000000024e-001	4.554000e-001	5.400000e-001	5.310898e-006
4.572000000000024e-001	4.572000e-001	5.400000e-001	5.315761e-006
4.590000000000024e-001	4.590000e-001	5.400000e-001	5.320622e-006
4.608000000000024e-001	4.608000e-001	5.400000e-001	5.325482e-006
4.626000000000025e-001	4.626000e-001	5.400000e-001	5.330342e-006
4.644000000000025e-001	4.644000e-001	5.400000e-001	5.335201e-006
4.662000000000025e-001	4.662000e-001	5.400000e-001	5.340058e-006
4.680000000000025e-001	4.680000e-001	5.400000e-001	5.344915e-006
4.698000000000026e-001	4.698000e-001	5.400000e-001	5.349771e-006
4.716000000000026e-001	4.716000e-001	5.400000e-001	5.354626e-006
4.734000000000026e-001	4.734000e-001	5.400000e-001	5.359481e-006
4.752000000000026e-001	4.752000e-001	5.400000e-001	5.364335e-006
4.770000000000026e-001	4.770000e-001	5.400000e-001	5.369188e-006
4.788000000000027e-001	4.788000e-001	5.400000e-001	5.374040e-006
4.806000000000027e-001	4.806000e-001	5.400000e-001	5.378892e-006
4.824000000000027e-001	4.824000e-001	5.400000e-001	5.383743e-006
4.842000000000027e-001	4.842000e-001	5.400000e-001	5.388593e-006
4.860000000000028e-001	4.860000e-001	5.400000e-001	5.393442e-006
4.878000000000028e-001	4.878000e-001	5.400000e-001	5.398291e-006
4.896000000000028e-001	4.896000e-001	5.400000e-001	5.403140e-006
4.914000000000028e-001	4.914000e-001	5.400000e-001	5.407987e-006
4.932000000000029e-001	4.932000e-001	5.400000e-001	5.412835e-006
4.950000000000029e-001	4.950000e-001	5.400000e-001	5.417681e-006
4.968000000000029e-001	4.968000e-001	5.400000e-001	5.422527e-006
4.986000000000029e-001	4.986000e-001	5.400000e-001	5.427372e-006
5.004000000000030e-001	5.004000e-001	5.400000e-001	5.432217e-006
5.022000000000030e-001	5.022000e-001	5.400000e-001	5.437061e-006
5.040000000000030e-001	5.040000e-001	5.400000e-001	5.441905e-006
5.058000000000030e-001	5.058000e-001	5.400000e-001	5.446748e-006
5.076000000000031e-001	5.076000e-001	5.400000e-001	5.451591e-006
5.094000000000031e-001	5.094000e-001	5.400000e-001	5.456433e-006
5.112000000000031e-001	5.112000e-001	5.400000e-001	5.461275e-006
5.130000000000031e-001	5.130000e-001	5.400000e-001	5.466116e-006
5.148000000000031e-001	5.148000e-001	5.400000e-001	5.470957e-006
5.166000000000032e-001	5.166000e-001	5.400000e-001	5.475797e-006
5.184000000000032e-001	5.184000e-001	5.400000e-001	5.480637e-006
5.202000000000032e-001	5.202000e-001	5.400000e-001	5.485477e-006
5.220000000000032e-001	5.220000e-001	5.400000e-001	5.490316e-006
5.238000000000033e-001	5.238000e-001	5.400000e-001	5.495155e-006
5.256000000000033e-001	5.256000e-001	5.400000e-001	5.499993e-006
5.274000000000033e-001	5.274000e-001	5.400000e-001	5.504831e-006
5.292000000000033e-001	5.292000e-001	5.400000e-001	5.509669e-006
5.310000000000034e-001	5.310000e-001	5.400000e-001	5.514506e-006
5.328000000000034e-001	5.328000e-001	5.400000e-001	5.519344e-006
5.346000000000034e-001	5.346000e-001	5.400000e-001	5.524180e-006
5.364000000000034e-001	5.364000e-001	5.400000e-001	5.529017e-006
5.382000000000035e-001	5.382000e-001	5.400000e-001	5.533853e-006
5.400000000000035e-001	5.400000e-001	5.400000e-001	5.538689e-006
5.418000000000035e-001	5.418000e-001	5.400000e-001	5.543524e-006
5.436000000000035e-001	5.436000e-001	5.400000e-001	5.548359e-006
5.454000000000036e-001	5.454000e-001	5.400000e-001	5.553194e-006
5.472000000000036e-001	5.472000e-001	5.400000e-001	5.558029e-006
5.490000000000036e-001	5.490000e-001	5.400000e-001	5.562863e-006
5.508000000000036e-001	5.508000e-001	5.400000e-001	5.567698e-006
5.526000000000036e-001	5.526000e-001	5.400000e-001	5.572532e-006
5.544000000000037e-001	5.544000e-001	5.400000e-001	5.577365e-006
5.562000000000037e-001	5.562000e-001	5.400000e-001	5.582199e-006
5.580000000000037e-001	5.580000e-001	5.400000e-001	5.587032e-006
5.598000000000037e-001	5.598000e-001	5.400000e-001	5.591866e-006
5.616000000000038e-001	5.616000e-001	5.400000e-001	5.596699e-006
5.634000000000038e-001	5.634000e-001	5.400000e-001	5.601531e-006
5.652000000000038e-001	5.652000e-001	5.400000e-001	5.606364e-006
5.670000000000038e-001	5.670000e-001	5.400000e-001	5.611197e-006
5.688000000000039e-001	5.688000e-001	5.400000e-001	5.616029e-006
5.706000000000039e-001	5.706000e-001	5.400000e-001	5.620861e-006
5.724000000000039e-001	5.724000e-001	5.400000e-001	5.625693e-006
5.742000000000039e-001	5.742000e-001	5.400000e-001	5.630525e-006
5.760000000000040e-001	5.760000e-001	5.400000e-001	5.635357e-006
5.778000000000040e-001	5.778000e-001	5.400000e-001	5.640189e-006
5.796000000000040e-001	5.796000e-001	5.400000e-001	5.645020e-006
5.814000000000040e-001	5.814000e-001	5.400000e-001	5.649852e-006
5.832000000000041e-001	5.832000e-001	5.400000e-001	5.654683e-006
5.850000000000041e-001	5.850000e-001	5.400000e-001	5.659515e-006
5.868000000000041e-001	5.868000e-001	5.400000e-001	5.664346e-006
5.886000000000041e-001	5.886000e-001	5.400000e-001	5.669177e-006
5.904000000000041e-001	5.904000e-001	5.400000e-001	5.674008e-006
5.922000000000042e-001	5.922000e-001	5.400000e-001	5.678839e-006
5.940000000000042e-001	5.940000e-001	5.400000e-001	5.683670e-006
5.958000000000042e-001	5.958000e-001	5.400000e-001	5.688501e-006
5.976000000000042e-001	5.976000e-001	5.400000e-001	5.693332e-006
5.994000000000043e-001	5.994000e-001	5.400000e-001	5.698163e-006
6.012000000000043e-001	6.012000e-001	5.400000e-001	5.702994e-006
6.030000000000043e-001	6.030000e-001	5.400000e-001	5.707825e-006
6.048000000000043e-001	6.048000e-001	5.400000e-001	5.712656e-006
6.066000000000044e-001	6.066000e-001	5.400000e-001	5.717487e-006
6.084000000000044e-001	6.084000e-001	5.400000e-001	5.722318e-006
6.102000000000044e-001	6.102000e-001	5.400000e-001	5.727149e-006
6.120000000000044e-001	6.120000e-001	5.400000e-001	5.731979e-006
6.138000000000045e-001	6.138000e-001	5.400000e-001	5.736810e-006
6.156000000000045e-001	6.156000e-001	5.400000e-001	5.741641e-006
6.174000000000045e-001	6.174000e-001	5.400000e-001	5.746472e-006
6.192000000000045e-001	6.192000e-001	5.400000e-001	5.751303e-006
6.210000000000046e-001	6.210000e-001	5.400000e-001	5.756134e-006
6.228000000000046e-001	6.228000e-001	5.400000e-001	5.760965e-006
6.246000000000046e-001	6.246000e-001	5.400000e-001	5.765797e-006
6.264000000000046e-001	6.264000e-001	5.400000e-001	5.770628e-006
6.282000000000046e-001	6.282000e-001	5.400000e-001	5.775459e-006
6.300000000000047e-001	6.300000e-001	5.400000e-001	5.780290e-006
6.318000000000047e-001	6.318000e-001	5.400000e-001	5.785122e-006
6.336000000000047e-001	6.336000e-001	5.400000e-001	5.789953e-006
6.354000000000047e-001	6.354000e-001	5.400000e-001	5.794785e-006
6.372000000000048e-001	6.372000e-001	5.400000e-001	5.799617e-006
6.390000000000048e-001	6.390000e-001	5.400000e-001	5.804448e-006
6.408000000000048e-001	6.408000e-001	5.400000e-001	5.809280e-006
6.426000000000048e-001	6.426000e-001	5.400000e-001	5.814112e-006
6.444000000000049e-001	6.444000e-001	5.400000e-001	5.818944e-006
6.462000000000049e-001	6.462000e-001	5.400000e-001	5.823777e-006
6.480000000000049e-001	6.480000e-001	5.400000e-001	5.828609e-006
6.498000000000049e-001	6.498000e-001	5.400000e-001	5.833441e-006
6.516000000000050e-001	6.516000e-001	5.400000e-001	5.838274e-006
6.534000000000050e-001	6.534000e-001	5.400000e-001	5.843106e-006
6.552000000000050e-001	6.552000e-001	5.400000e-001	5.847939e-006
6.570000000000050e-001	6.570000e-001	5.400000e-001	5.852772e-006
6.588000000000051e-001	6.588000e-001	5.400000e-001	5.857605e-006
6.606000000000051e-001	6.606000e-001	5.400000e-001	5.862439e-006
6.624000000000051e-001	6.624000e-001	5.400000e-001	5.867272e-006
6.642000000000051e-001	6.642000e-001	5.400000e-001	5.872105e-006
6.660000000000051e-001	6.660000e-001	5.400000e-001	5.876939e-006
6.678000000000052e-001	6.678000e-001	5.400000e-001	5.881773e-006
6.696000000000052e-001	6.696000e-001	5.400000e-001	5.886607e-006
6.714000000000052e-001	6.714000e-001	5.400000e-001	5.891442e-006
6.732000000000052e-001	6.732000e-001	5.400000e-001	5.896276e-006
6.750000000000053e-001	6.750000e-001	5.400000e-001	5.901110e-006
6.768000000000053e-001	6.768000e-001	5.400000e-001	5.905945e-006
6.786000000000053e-001	6.786000e-001	5.400000e-001	5.910780e-006
6.804000000000053e-001	6.804000e-001	5.400000e-001	5.915615e-006
6.822000000000054e-001	6.822000e-001	5.400000e-001	5.920451e-006
6.840000000000054e-001	6.840000e-001	5.400000e-001	5.925287e-006
6.858000000000054e-001	6.858000e-001	5.400000e-001	5.930122e-006
6.876000000000054e-001	6.876000e-001	5.400000e-001	5.934958e-006
6.894000000000055e-001	6.894000e-001	5.400000e-001	5.939794e-006
6.912000000000055e-001	6.912000e-001	5.400000e-001	5.944631e-006
6.930000000000055e-001	6.930000e-001	5.400000e-001	5.949467e-006
6.948000000000055e-001	6.948000e-001	5.400000e-001	5.954304e-006
6.966000000000056e-001	6.966000e-001	5.400000e-001	5.959142e-006
6.984000000000056e-001	6.984000e-001	5.400000e-001	5.963979e-006
7.002000000000056e-001	7.002000e-001	5.400000e-001	5.968816e-006
7.020000000000056e-001	7.020000e-001	5.400000e-001	5.973654e-006
7.038000000000056e-001	7.038000e-001	5.400000e-001	5.978492e-006
7.056000000000057e-001	7.056000e-001	5.400000e-001	5.983331e-006
7.074000000000057e-001	7.074000e-001	5.400000e-001	5.988169e-006
7.092000000000057e-001	7.092000e-001	5.400000e-001	5.993008e-006
7.110000000000057e-001	7.110000e-001	5.400000e-001	5.997847e-006
7.128000000000058e-001	7.128000e-001	5.400000e-001	6.002686e-006
7.146000000000058e-001	7.146000e-001	5.400000e-001	6.007525e-006
7.164000000000058e-001	7.164000e-001	5.400000e-001	6.012365e-006
7.182000000000058e-001	7.182000e-001	5.400000e-001	6.017206e-006
7.200000000000059e-001	7.200000e-001	5.400000e-001	6.022046e-006
7.218000000000059e-001	7.218000e-001	5.400000e-001	6.026886e-006
7.236000000000059e-001	7.236000e-001	5.400000e-001	6.031727e-006
7.254000000000059e-001	7.254000e-001	5.400000e-001	6.036569e-006
7.272000000000060e-001	7.272000e-001	5.400000e-001	6.041410e-006
7.290000000000060e-001	7.290000e-001	5.400000e-001	6.046252e-006
7.308000000000060e-001	7.308000e-001	5.400000e-001	6.051094e-006
7.326000000000060e-001	7.326000e-001	5.400000e-001	6.055936e-006
7.344000000000061e-001	7.344000e-001	5.400000e-001	6.060779e-006
7.362000000000061e-001	7.362000e-001	5.400000e-001	6.065622e-006
7.380000000000061e-001	7.380000e-001	5.400000e-001	6.070465e-006
7.398000000000061e-001	7.398000e-001	5.400000e-001	6.075308e-006
7.416000000000061e-001	7.416000e-001	5.400000e-001	6.080152e-006
7.434000000000062e-001	7.434000e-001	5.400000e-001	6.084996e-006
7.452000000000062e-001	7.452000e-001	5.400000e-001	6.089841e-006
7.470000000000062e-001	7.470000e-001	5.400000e-001	6.094685e-006
7.488000000000062e-001	7.488000e-001	5.400000e-001	6.099530e-006
7.506000000000063e-001	7.506000e-001	5.400000e-001	6.104376e-006
7.524000000000063e-001	7.524000e-001	5.400000e-001	6.109221e-006
7.542000000000063e-001	7.542000e-001	5.400000e-001	6.114068e-006
7.560000000000063e-001	7.560000e-001	5.400000e-001	6.118914e-006
7.578000000000064e-001	7.578000e-001	5.400000e-001	6.123761e-006
7.596000000000064e-001	7.596000e-001	5.400000e-001	6.128607e-006
7.614000000000064e-001	7.614000e-001	5.400000e-001	6.133455e-006
7.632000000000064e-001	7.632000e-001	5.400000e-001	6.138303e-006
7.650000000000065e-001	7.650000e-001	5.400000e-001	6.143151e-006
7.668000000000065e-001	7.668000e-001	5.400000e-001	6.147999e-006
7.686000000000065e-001	7.686000e-001	5.400000e-001	6.152848e-006
7.704000000000065e-001	7.704000e-001	5.400000e-001	6.157697e-006
7.722000000000066e-001	7.722000e-001	5.400000e-001	6.162546e-006
7.740000000000066e-001	7.740000e-001	5.400000e-001	6.167395e-006
7.758000000000066e-001	7.758000e-001	5.400000e-001	6.172246e-006
7.776000000000066e-001	7.776000e-001	5.400000e-001	6.177096e-006
7.794000000000066e-001	7.794000e-001	5.400000e-001	6.181947e-006
7.812000000000067e-001	7.812000e-001	5.400000e-001	6.186798e-006
7.830000000000067e-001	7.830000e-001	5.400000e-001	6.191649e-006
7.848000000000067e-001	7.848000e-001	5.400000e-001	6.196501e-006
7.866000000000067e-001	7.866000e-001	5.400000e-001	6.201353e-006
7.884000000000068e-001	7.884000e-001	5.400000e-001	6.206206e-006
7.902000000000068e-001	7.902000e-001	5.400000e-001	6.211059e-006
7.920000000000068e-001	7.920000e-001	5.400000e-001	6.215912e-006
7.938000000000068e-001	7.938000e-001	5.400000e-001	6.220766e-006
7.956000000000069e-001	7.956000e-001	5.400000e-001	6.225620e-006
7.974000000000069e-001	7.974000e-001	5.400000e-001	6.230474e-006
7.992000000000069e-001	7.992000e-001	5.400000e-001	6.235329e-006
8.010000000000069e-001	8.010000e-001	5.400000e-001	6.240185e-006
8.028000000000070e-001	8.028000e-001	5.400000e-001	6.245040e-006
8.046000000000070e-001	8.046000e-001	5.400000e-001	6.249896e-006
8.064000000000070e-001	8.064000e-001	5.400000e-001	6.254752e-006
8.082000000000070e-001	8.082000e-001	5.400000e-001	6.259609e-006
8.100000000000071e-001	8.100000e-001	5.400000e-001	6.264466e-006
8.118000000000071e-001	8.118000e-001	5.400000e-001	6.269323e-006
8.136000000000071e-001	8.136000e-001	5.400000e-001	6.274181e-006
8.154000000000071e-001	8.154000e-001	5.400000e-001	6.279040e-006
8.172000000000071e-001	8.172000e-001	5.400000e-001	6.283899e-006
8.190000000000072e-001	8.190000e-001	5.400000e-001	6.288758e-006
8.208000000000072e-001	8.208000e-001	5.400000e-001	6.293617e-006
8.226000000000072e-001	8.226000e-001	5.400000e-001	6.298477e-006
8.244000000000072e-001	8.244000e-001	5.400000e-001	6.303337e-006
8.262000000000073e-001	8.262000e-001	5.400000e-001	6.308198e-006
8.280000000000073e-001	8.280000e-001	5.400000e-001	6.313059e-006
8.298000000000073e-001	8.298000e-001	5.400000e-001	6.317920e-006
8.316000000000073e-001	8.316000e-001	5.400000e-001	6.322783e-006
8.334000000000074e-001	8.334000e-001	5.400000e-001	6.327645e-006
8.352000000000074e-001	8.352000e-001	5.400000e-001	6.332508e-006
8.370000000000074e-001	8.370000e-001	5.400000e-001	6.337371e-006
8.388000000000074e-001	8.388000e-001	5.400000e-001	6.342234e-006
8.406000000000075e-001	8.406000e-001	5.400000e-001	6.347098e-006
8.424000000000075e-001	8.424000e-001	5.400000e-001	6.351963e-006
8.442000000000075e-001	8.442000e-001	5.400000e-001	6.356828e-006
8.460000000000075e-001	8.460000e-001	5.400000e-001	6.361693e-006
8.478000000000076e-001	8.478000e-001	5.400000e-001	6.366559e-006
8.496000000000076e-001	8.496000e-001	5.400000e-001	6.371425e-006
8.514000000000076e-001	8.514000e-001	5.400000e-001	6.376291e-006
8.532000000000076e-001	8.532000e-001	5.400000e-001	6.381159e-006
8.550000000000076e-001	8.550000e-001	5.400000e-001	6.386026e-006
8.568000000000077e-001	8.568000e-001	5.400000e-001	6.390894e-006
8.586000000000077e-001	8.586000e-001	5.400000e-001	6.395762e-006
8.604000000000077e-001	8.604000e-001	5.400000e-001	6.400631e-006
8.622000000000077e-001	8.622000e-001	5.400000e-001	6.405500e-006
8.640000000000078e-001	8.640000e-001	5.400000e-001	6.410370e-006
8.658000000000078e-001	8.658000e-001	5.400000e-001	6.415240e-006
8.676000000000078e-001	8.676000e-001	5.400000e-001	6.420110e-006
8.694000000000078e-001	8.694000e-001	5.400000e-001	6.424981e-006
8.712000000000079e-001	8.712000e-001	5.400000e-001	6.429852e-006
8.730000000000079e-001	8.730000e-001	5.400000e-001	6.434724e-006
8.748000000000079e-001	8.748000e-001	5.400000e-001	6.439597e-006
8.766000000000079e-001	8.766000e-001	5.400000e-001	6.444469e-006
8.784000000000080e-001	8.784000e-001	5.400000e-001	6.449342e-006
8.802000000000080e-001	8.802000e-001	5.400000e-001	6.454216e-006
8.820000000000080e-001	8.820000e-001	5.400000e-001	6.459090e-006
8.838000000000080e-001	8.838000e-001	5.400000e-001	6.463965e-006
8.856000000000081e-001	8.856000e-001	5.400000e-001	6.468840e-006
8.874000000000081e-001	8.874000e-001	5.400000e-001	6.473715e-006
8.892000000000081e-001	8.892000e-001	5.400000e-001	6.478591e-006
8.910000000000081e-001	8.910000e-001	5.400000e-001	6.483468e-006
8.928000000000081e-001	8.928000e-001	5.400000e-001	6.488344e-006
8.946000000000082e-001	8.946000e-001	5.400000e-001	6.493222e-006
8.964000000000082e-001	8.964000e-001	5.400000e-001	6.498100e-006
8.982000000000082e-001	8.982000e-001	5.400000e-001	6.502978e-006
9.000000000000082e-001	9.000000e-001	5.400000e-001	6.507857e-006
9.018000000000083e-001	9.018000e-001	5.400000e-001	6.512736e-006
9.036000000000083e-001	9.036000e-001	5.400000e-001	6.517615e-006
9.054000000000083e-001	9.054000e-001	5.400000e-001	6.522495e-006
9.072000000000083e-001	9.072000e-001	5.400000e-001	6.527376e-006
9.090000000000084e-001	9.090000e-001	5.400000e-001	6.532257e-006
9.108000000000084e-001	9.108000e-001	5.400000e-001	6.537139e-006
9.126000000000084e-001	9.126000e-001	5.400000e-001	6.542020e-006
9.144000000000084e-001	9.144000e-001	5.400000e-001	6.546903e-006
9.162000000000085e-001	9.162000e-001	5.400000e-001	6.551786e-006
9.180000000000085e-001	9.180000e-001	5.400000e-001	6.556669e-006
9.198000000000085e-001	9.198000e-001	5.400000e-001	6.561553e-006
9.216000000000085e-001	9.216000e-001	5.400000e-001	6.566438e-006
9.234000000000086e-001	9.234000e-001	5.400000e-001	6.571323e-006
9.252000000000086e-001	9.252000e-001	5.400000e-001	6.576208e-006
9.270000000000086e-001	9.270000e-001	5.400000e-001	6.581094e-006
9.288000000000086e-001	9.288000e-001	5.400000e-001	6.585980e-006
9.306000000000086e-001	9.306000e-001	5.400000e-001	6.590867e-006
9.324000000000087e-001	9.324000e-001	5.400000e-001	6.595754e-006
9.342000000000087e-001	9.342000e-001	5.400000e-001	6.600642e-006
9.360000000000087e-001	9.360000e-001	5.400000e-001	6.605530e-006
9.378000000000087e-001	9.378000e-001	5.400000e-001	6.610419e-006
9.396000000000088e-001	9.396000e-001	5.400000e-001	6.615308e-006
9.414000000000088e-001	9.414000e-001	5.400000e-001	6.620198e-006
9.432000000000088e-001	9.432000e-001	5.400000e-001	6.625088e-006
9.450000000000088e-001	9.450000e-001	5.400000e-001	6.629979e-006
9.468000000000089e-001	9.468000e-001	5.400000e-001	6.634870e-006
9.486000000000089e-001	9.486000e-001	5.400000e-001	6.639762e-006
9.504000000000089e-001	9.504000e-001	5.400000e-001	6.644654e-006
9.522000000000089e-001	9.522000e-001	5.400000e-001	6.649547e-006
9.540000000000090e-001	9.540000e-001	5.400000e-001	6.654440e-006
9.558000000000090e-001	9.558000e-001	5.400000e-001	6.659334e-006
9.576000000000090e-001	9.576000e-001	5.400000e-001	6.664228e-006
9.594000000000090e-001	9.594000e-001	5.400000e-001	6.669123e-006
9.612000000000091e-001	9.612000e-001	5.400000e-001	6.674019e-006
9.630000000000091e-001	9.630000e-001	5.400000e-001	6.678914e-006
9.648000000000091e-001	9.648000e-001	5.400000e-001	6.683810e-006
9.666000000000091e-001	9.666000e-001	5.400000e-001	6.688707e-006
9.684000000000091e-001	9.684000e-001	5.400000e-001	6.693605e-006
